,Tickers,Beta,Alpha,StderrA,StderrB,AnnLogReturns,CAPM,ADJ CAPM,Sharpe
345,PWR,1.062514962249834,0.0006134086168784448,0.000463446428462001,0.03511131643998148,0.2284625270568772,0.07668051034993836,0.07672357163484322,9.202861572048343
346,ROL,0.733441433045163,0.0002683060011056191,0.0004138412965898497,0.031353165820523374,0.10985099437726764,0.05357954859977045,0.053598383681048065,4.557417199793395
347,CLX,0.2752062955275667,5.817668873549459e-06,0.00045957430934992944,0.03481795955752922,-0.005543469558797698,0.021411441946035187,0.021411850346390107,-2.1189883324953165
348,IR,1.1117122340367032,0.00011696822136780604,0.0005176986504360504,0.03922153677251157,0.07763275141936798,0.08013415882937658,0.0801423699985166,2.0369877477356533
349,ESS,0.833924927264309,-0.00017927481391553088,0.0004117064786626145,0.031191429181331543,-0.001560203381856362,0.060633489893954506,0.060620904802017636,-1.7166480927204428
350,PAYC,1.5313579806332493,0.0006732128406664291,0.0006063358142370024,0.04593680592861613,0.24399950027670725,0.10959329024045412,0.1096405497818689,7.264230606309878
351,PFG,1.3270613574770405,-0.00036919084691071336,0.00045394023831447916,0.034391114859151646,-0.026931742105299472,0.09525166729488826,0.09522575009743513,-2.3865406893475174
352,COO,0.8935935834914319,-0.00013228823039082465,0.00038282358742527245,0.02900322301195541,0.018214537243598228,0.06482222956109854,0.06481294292732509,-0.6447560905320631
353,BR,0.8493136813892969,0.00034801379068402963,0.00033424951493980803,0.025323186819907,0.15263351916195878,0.06171378043352865,0.061738211001634666,7.535118737383297
354,INCY,0.7796672981581027,-0.0007879715396175124,0.0005825818555722681,0.044137174497325224,-0.1698732315907101,0.056824604330698816,0.05676928872861767,-8.65955471455091
355,MOH,0.9255953237929524,0.000966458691197363,0.0006083877983305067,0.04609226696663931,0.2996230239254978,0.06706875173026527,0.06713659713038732,10.893121116074594
356,JBHT,0.8767400102112677,0.00022639978954644286,0.0004219238596123487,0.031965511521127525,0.10806155571734544,0.06363910871683101,0.06365500198205716,4.141080276170674
357,CAG,0.4260950270956568,-5.490652288837426e-05,0.0005043323140809954,0.03820888539236602,-0.014382620964696669,0.03200383090211511,0.031999976464208345,-2.3591171531519004
358,EXPD,0.8066642175392101,0.00015154823237303292,0.00034787376800494003,0.026355378312278074,0.09228081623495998,0.05871978807125257,0.058730426757165145,3.8373960916995
359,PARA,1.0608657884588573,-0.0010805955585758776,0.0007999714067407363,0.06060689538211453,-0.254201670917773,0.0765647383498118,0.07648888054159976,-8.985922233054671
360,BRO,0.8879015359551353,0.0005244710983648762,0.0002906941672333952,0.022023375877252012,0.21320046599758924,0.06442264782405051,0.06445946569515573,11.759072414803748
361,KEY,1.387905584311248,-0.0004491465817174571,0.0005551352119337016,0.04205778035201437,-0.06021344934854178,0.09952293201864963,0.09949140192861305,-3.350028823259578
362,FLT,1.0851348982989766,-0.00010872180370041051,0.00044181960704886265,0.03347283974970329,0.02883240421720412,0.07826842986058817,0.07826079758996841,-0.04561849918678378
363,DGX,0.6580920105334609,1.408861842136585e-05,0.00041212247433403864,0.031222945565448492,0.03577303823131528,0.04829001913944897,0.04829100816046215,0.35166085410196624
364,MRO,1.4123447752807945,-0.00010740049652673773,0.0009639357174947278,0.07302904915477842,-0.09838371122928047,0.1012385632247118,0.10123102370985562,-3.295338295376752
365,SWK,1.3167589523809657,-0.0007967233462235861,0.0004896690500695496,0.03709797705187576,-0.1322933734125341,0.09452843845714382,0.09447250847823892,-6.602875204807625
366,J,0.972290275913316,0.000344140723929885,0.00038818395429478177,0.02940933151950035,0.1532602188707386,0.07034673736911479,0.07037089604793467,6.565363756691802
367,IP,1.0199718747131201,-0.0004037254656546806,0.0004295470844667377,0.032543057152547857,-0.04686435233508346,0.07369398560486105,0.07366564407717208,-3.774255566203517
368,ZBRA,1.258230741176163,0.0004607182567249605,0.000516733684801625,0.03914842969548336,0.18475492920583614,0.09041975803056666,0.09045210045218875,6.270884435165755
369,ATO,0.5961302727028698,8.223416643009365e-05,0.000368281133471861,0.02790146740178362,0.054637677199812495,0.04394030514374147,0.04394607798222486,1.6305309775968162
370,STX,1.0577676400956872,0.0004516508969269733,0.0005438905675984856,0.0412058711748975,0.163595281295829,0.07634724833471726,0.07637895422768154,5.624190431944576
371,BBY,1.1277976950491346,-0.00016428005377990508,0.0005587341276650241,0.04233043898378469,-0.002489331554244578,0.08126335819244927,0.08125182573267391,-1.3040420369176087
372,SWKS,1.4120380457059911,-0.00044977618661454097,0.0004917163233025101,0.03725308118885255,-0.048230902879509374,0.10121703080856059,0.10118545652026024,-3.059627630612755
373,WAB,1.0834261832416299,-0.00025333410853355283,0.0005209948883213577,0.0394712641289971,-0.020862260505449037,0.07814847806356244,0.07813069400914338,-2.170336203629594
374,EVRG,0.7105947814474892,6.59013712773207e-05,0.00039769014512393964,0.03012953315197183,0.05505348653969877,0.051975713657613755,0.05198033993387742,1.492382984719754
375,KMX,1.1133099898793275,-0.00012557796818858026,0.0005583959329046457,0.04230481689993479,0.006249793895028333,0.08024632128952881,0.08023750571616196,-0.9558893027288207
376,TRMB,1.222712000202633,-9.349342827997244e-06,0.0004558503972584583,0.034535831035636774,0.059710934793637316,0.08792634241422485,0.08792568609035832,1.3104762836510757
377,AKAM,0.7405037803326282,0.0002481713612774257,0.00045227231493362425,0.03426475077038913,0.09944657156923586,0.05407532537935051,0.05409274700891219,3.711611445652716
378,UDR,0.8317999402983915,-6.802789145592906e-05,0.0004052267868754058,0.03070051913261404,0.027855779026087157,0.0604843158089471,0.06047954025096689,-0.1076026177015459
379,BIO,0.8527752891620669,0.00034110119949786307,0.00048755964452381413,0.036938165688430016,0.12893840341586493,0.061956785299177114,0.061980730603381856,4.809738386658697
380,NDAQ,0.9258202637424712,0.0003932929093400049,0.0003146694772742744,0.023839777182545485,0.17398626224627733,0.06708454251472148,0.06711215167695715,8.719637256869992
381,CAH,0.8387199230403155,-0.00030622518190195696,0.0005086782725691332,0.03853814097476079,-0.046915966228788686,0.06097009859743016,0.06094860158966064,-3.628067252528924
382,SEDG,1.3558947589773582,0.0013583545967126754,0.0010344757571099704,0.07837325616666328,0.3130254323769821,0.09727577208021057,0.0973711285728998,6.94568531001788
383,EXPE,1.2178605933131506,-0.0007801085498365863,0.0007158993121254134,0.054237481925619,-0.17166502211242274,0.08758577365058319,0.08753101003038466,-6.710870118495302
384,CPB,0.30959490434563625,-6.318482040492669e-05,0.0004793311986064122,0.03631476770611314,-0.022285424015395794,0.02382552228506367,0.023821086710671242,-2.982505877947486
385,LNT,0.5621321143944107,0.00020395150751125396,0.00035632460651764854,0.026995625052742965,0.08602195947047586,0.04155363443048764,0.041567951826314925,3.840424980223263
386,TTWO,0.8226311165711795,-3.941892483337315e-05,0.0005942160081458294,0.04501859333547866,0.003917611870908777,0.05984066438329681,0.05983789717477351,-1.0929120422185596
387,L,1.1188667479845027,-0.00035167501204749275,0.0003831397987935776,0.029027179604848637,-0.023797355059050007,0.0806364057085121,0.08061171812266636,-2.672901642108405
388,FDS,0.939621696298381,0.0004103125613617914,0.00036934704891880343,0.02798222257057424,0.1731280372060926,0.06805340308014636,0.06808220702195396,7.952325932415046
389,TER,1.4171000658353645,0.00032424460458377845,0.0005835289284124878,0.04420892599251966,0.13790853468462716,0.10157238462164261,0.10159514659288439,3.8788984780907634
390,NTAP,1.1226739682705944,6.382148893511677e-05,0.0005361566948866863,0.04061994271496378,0.059603361761440876,0.08090367257259574,0.08090815284111898,1.2374316883718353
391,SYF,1.4639299418551164,-0.0004016045017837741,0.0005678321387854934,0.0430197163798483,-0.04931265855697875,0.1048598419182292,0.10483164928220397,-2.837064951604611
392,CPT,0.7919190083528118,0.00013120292115606985,0.00038055553612629237,0.028831392435711947,0.08088671197227848,0.0576846743863674,0.057693884831432556,2.9953975359952527
393,WDC,1.4624019722845736,-0.0009121013433815763,0.0006999724367658534,0.05303084071251166,-0.18571070713922366,0.10475257845437709,0.1046885489400717,-6.859686238524065
394,DRI,1.2991206647874678,-0.00010257674646960826,0.0006339531157252995,0.04802912933909522,0.006481244770650596,0.09329023066808026,0.09328302978047809,-0.8254522946601016
395,SJM,0.3394018224537416,5.4672397509263015e-05,0.0004444910050415063,0.03367522840672264,0.015058105979353975,0.025917967936252666,0.025921805938557817,-0.9005727403323079
396,BXP,0.9792591729454907,-0.000554218300538413,0.00045634458684593336,0.03457327149460151,-0.08842071908779014,0.07083595394077347,0.07079704781607567,-5.712969426039192
397,XYL,1.0788935712979504,-1.2517710565020223e-05,0.0003700010893700529,0.028031773543109685,0.06313506691934512,0.07783028870511613,0.07782940996183448,1.7228393047184654
398,POOL,0.8861122265983687,0.0006435582896132376,0.0004764691522577301,0.036097935276639126,0.22090408146888962,0.0642970383072055,0.06434221609913635,9.30799268827845
399,DPZ,0.5359906666150205,0.0003654411547847241,0.0005184234394501768,0.03927644775005792,0.10452056946883737,0.03971850479637445,0.03974415876544033,3.7970771713333535
400,IRM,0.8158083149726861,0.00015882507815792913,0.0004620349833309422,0.03500438348378471,0.07867296356258358,0.059361703711082583,0.05937285323156927,2.4949942268110785
401,PEAK,0.9293565691243154,-0.00028341307945604926,0.0004713361307619874,0.03570905075631096,-0.030249246408940444,0.06733279115252695,0.06731289555434913,-2.8989026567842164
402,TYL,0.8636695874828377,0.00034744769202902997,0.00041438033907067876,0.03139400439421093,0.14247972917308083,0.06272156504129522,0.06274595586927566,6.063922160719879
403,LKQ,1.2083169737744988,-0.0001121108298541608,0.0005345566709365371,0.040498722777177934,0.01830449480719154,0.08691581155896984,0.08690794137871406,-0.4644213136311852
404,IEX,0.9016496616709779,0.00014650415882964745,0.00031096047764639075,0.023558778448684113,0.10180571225623813,0.06538776624930266,0.0653980508412525,4.441470965744549
405,GNRC,1.259452358851759,0.0009535732409163605,0.0006037229203059829,0.04573884961694362,0.3205622910469985,0.0905055155913935,0.09057245643290582,10.73639677406677
406,TECH,0.9010206048782158,0.0006176342892869932,0.00045502088967246096,0.034472986440118,0.21936469410912962,0.06534360646245076,0.06538696438955871,9.46525608102638
407,FMC,1.0831482846396054,-8.663037412002877e-05,0.00043582179336983584,0.03301843742594123,0.03453559901050807,0.07812896958170032,0.07812288812943709,0.22511333183036464
408,AES,1.033762382364742,0.00027952865665491997,0.0005018365034526018,0.038019799467076655,0.11973132578621826,0.0746620792420049,0.07468170215370207,4.01379891219344
409,LDOS,0.8435710783814332,0.00017641023661407572,0.0004077973887035595,0.030895271338449413,0.09366830684903582,0.061310649702376624,0.061323033700986934,3.5024517184434596
410,AVY,1.0067251684903924,0.0002388880607759673,0.0003956477304572941,0.029974797106426646,0.12487942308685707,0.07276406682802557,0.07278083676989204,4.924201807317238
411,JKHY,0.7230380599050922,0.00028655779382065743,0.00036016223038271087,0.02728636852950465,0.12168634226149821,0.05284923180533748,0.05286934816246369,5.7682067555858945
412,VTRS,0.8666385601550539,-0.0012937270438782775,0.0006701305901907976,0.0507699828141622,-0.2792028861302781,0.0629299869228848,0.06283916728440454,-11.727773239873626
413,HWM,1.3813539682596865,-0.00023850766750443047,0.000649129298524235,0.04917889708759804,-0.026999783946473177,0.09906300857183001,0.0990462653335712,-1.9359080809513176
414,NVR,1.0218895147153475,-2.0935854924199415e-05,0.0005463490814076619,0.04139213144366799,0.030254962246668127,0.0738286039330174,0.07382713423600172,0.01928940865699839
415,OMC,0.8785499861499318,-0.00030667344828605317,0.00044943716085484156,0.034049955734970265,-0.03441593811603316,0.06376616902772524,0.06374464055165555,-3.260907941999022
416,PKG,0.8772856562411687,-5.5035919977378746e-05,0.00041433624468851664,0.03139066374530258,0.03364486629254171,0.06367741306813006,0.06367354954654764,0.20570185771309485
417,CE,1.158950246518163,-0.0002870078602394847,0.000427809474324904,0.0324114135022953,-0.011553898340841529,0.08345026730557506,0.08343011935378625,-1.9209797104229402
418,NLOK,0.6414523799114549,0.00016728546532179703,0.0006300714043071737,0.047735045730806766,0.031107510031176178,0.04712191706978414,0.04713366050944973,0.054777536138961413
419,CHRW,0.6085022074756355,0.00022289028141845516,0.00043696981686144215,0.03310541320915762,0.08359783735838988,0.044808814964789626,0.0448244618625452,3.085322541978931
420,TXT,1.3295805407762125,-0.00032248990156577323,0.0004931206877339926,0.03735947770185293,-0.02126311917820012,0.09542851396249014,0.09540587517140021,-2.0627378905865923
421,PTC,1.1401516514066703,0.00017126986648835095,0.000525572750909461,0.03981808907375514,0.0919623639287297,0.08213060592874827,0.08214262907337576,2.597179334460971
422,KIM,1.092229531828723,-0.00020672463230183994,0.0006054838071260714,0.045872256739230226,-0.02290203989703865,0.07876647313437637,0.07875196106518878,-2.039629797854307
423,MGM,1.6795105731465787,-0.0005694216323230697,0.0007389275512434507,0.05598213188098113,-0.11728660703543003,0.11999360223488985,0.11995362883630077,-4.288970195325252
424,CTXS,0.5401434532904227,2.3419420782016138e-05,0.0004462363347333728,0.033807456900329956,0.024078552039303647,0.040010030420987684,0.04001167446432658,-0.3299755136251841
425,APA,1.7373684914066474,-0.0009136425652424003,0.0011578403140892275,0.08771951871517696,-0.3403426926166395,0.12405522809674667,0.12399109038866665,-7.87801410515624
426,CBOE,0.6631585630214838,-7.277032474596112e-05,0.00044980156069248896,0.03407756315024969,0.008264550174827301,0.04864569112410817,0.048640582647311,-1.1847449038306113
427,TFX,0.9357337063179522,-0.0002436268044720478,0.00044877533406303315,0.033999814858941164,-0.01563678933913082,0.06778046618352025,0.06776336358184631,-2.2574590236551715
428,TAP,0.7301111139054135,-0.0006316574326920444,0.0005155780426551552,0.039060876712864116,-0.12875547254757302,0.05334576019616004,0.05330141784438505,-7.679085673191741
429,NI,0.6717983735257581,-4.6255675012579534e-05,0.00039904399241578624,0.030232102419434286,0.02254195058557973,0.04925220582150823,0.049248958673122345,-0.43502829145941246
430,MAS,0.9519686569406478,-8.604827018706815e-05,0.00039287329995850293,0.02976460257001157,0.03309482978988654,0.06892015971723349,0.06891411912866635,0.17576254108077893
431,EMN,1.118020040744996,-0.0002472542172516627,0.0004241874744798197,0.032137005987432465,-0.0028429191175262103,0.08057696686029873,0.08055960961424767,-1.5503170196110136
432,ABMD,0.9847335296636404,0.00010626263352538067,0.0007172282936859972,0.05433816733228274,0.022354897868164914,0.07122025378238757,0.07122771341926104,-0.26090925002456433
433,HAS,0.957967874675379,-0.0004970730792626846,0.0005236665499084057,0.03967367275627833,-0.08624447231554755,0.06934130480221162,0.06930641027204738,-5.169938861246039
434,UAL,1.4768267245223794,-0.0010641122643116703,0.0008881074002035391,0.06728419520831945,-0.2543840376396389,0.10576519606147106,0.10569049538051636,-7.679804306756349
435,BEN,1.1288398878035641,-0.0006138183581834568,0.0004807019261127877,0.0364186158410293,-0.09743447419733209,0.08133652012381022,0.08129343007506575,-5.624450993091975
436,NDSN,1.1218235523997722,4.4258444341098647e-05,0.00038052966940346175,0.02882943273846369,0.07937601856424137,0.08084397337846402,0.08084708032125676,2.47651211932278
437,LUMN,0.9326492135203552,-0.0005949638624200227,0.0007237629135099676,0.05483323880195794,-0.14482141204573074,0.06756393478912895,0.06752216832598706,-6.14053055262985
438,HST,1.1093910696240519,-0.0003939882825090754,0.0005610844948264475,0.04250850591900468,-0.05838491937085444,0.07997121308760846,0.07994355511017633,-3.5727284848417025
439,SBNY,1.2421591826775518,-0.00020710212771760553,0.0006429941975816817,0.048714093698563235,-0.02250053253549633,0.08929153462396415,0.08927699605459836,-1.863915778792532
440,CRL,1.1871919075428754,0.0001752820338232469,0.00046181077272111273,0.03498739699044383,0.1067638490358398,0.08543283190950987,0.08544513670828426,3.3982989856877506
441,RE,0.8754118472726661,-0.0003145633472067323,0.0004310132290859467,0.03265413421455621,-0.034442608259342644,0.06354587167854117,0.06352378933156726,-3.355776404161736
442,IPG,1.1364244598090874,-4.205129342707248e-05,0.00047968235044519065,0.03634137143541741,0.04308938061181711,0.08186895707859795,0.08186600507779937,0.5864537813728684
443,HSIC,0.7951985348526662,-0.00027216136804245256,0.00045440217326974823,0.034426111664376716,-0.03236751488735201,0.057914897146657186,0.0578957914186206,-3.2356560241602472
444,AAP,0.9000158852760699,0.00010871281758168001,0.0005482235584196115,0.041534144309630615,0.05532949918358088,0.06527307514638012,0.06528070678617436,1.121581691056741
445,SNA,0.9677458651405196,8.439838034514428e-07,0.00041793497014851454,0.03166330796186486,0.05359261936995474,0.0700277197328645,0.07002777898052749,1.2170521230201767
446,REG,1.0033346862850718,-0.0003001131656136514,0.0005302183296574339,0.0401700442846481,-0.03742461714409562,0.07252605497721205,0.07250498703298597,-2.9256477351451746
447,LW,0.903131831051964,0.00016883159100515143,0.0005310741371184763,0.040234881393601714,0.0750231701822297,0.06549181453984788,0.06550366651753645,2.030859251047045
448,WRK,1.2330644088669376,-0.0006569413494072622,0.0005515869932372114,0.04178896259488079,-0.11307089021924699,0.08865308150245904,0.08860696421973065,-5.619425552961797
449,QRVO,1.3941535251547148,-0.00019369152937529795,0.0005613314653130916,0.04252721673081668,0.00307931061647837,0.099961537465861,0.09994794032049885,-0.9864980799259402
450,CMA,1.2994742855251822,-0.0003537453258372939,0.0006002623122889554,0.045476669361150475,-0.04899777783764381,0.0933150548438678,0.09329022192199403,-2.884937572392793
451,CCL,1.768147030993054,-0.0021864893706162636,0.0010094409257010697,0.07647658411648355,-0.4573501226211272,0.12621588157571242,0.12606239002189515,-11.410406731258027
452,MKTX,0.7070161084463814,-3.945164459759464e-05,0.0005449390959938716,0.041285309077588615,0.00508552380799987,0.05172449081293599,0.05172172130748524,-1.15279229704901
453,GL,1.1043551552506268,-0.00025117128104130753,0.00034677170223140297,0.026271884346771107,0.004965784912928761,0.07961769189859402,0.07960005967466491,-1.3031647161076667
454,ETSY,1.3956150070966447,0.0009928640916673206,0.0009607129030521898,0.07278488445575418,0.22838715810370447,0.10006413349818448,0.10013383255741952,5.132404517421586
455,DISH,1.355268475406726,-0.0014703929927680696,0.0006690439291083613,0.05068765592849593,-0.29072364669577544,0.09723180697355217,0.09712858538545985,-10.796528622549918
456,PHM,1.1863032885925127,-2.7215852198578604e-05,0.0005831206239132596,0.0441779923018149,0.030717371227854784,0.08537045085919441,0.08536854030637007,0.035398631863029176
457,JNPR,0.8488089777350168,-0.00024410851573520914,0.00039279900047950185,0.029758973542882823,-0.013802767425053264,0.0616783502369982,0.06166121381919358,-2.4412762691640606
458,AIZ,0.8578907414664174,3.3898432800005056e-05,0.000414771922415971,0.03142367126810358,0.054489832878933386,0.06231589005094252,0.06231826972092508,1.331252188010308
459,FFIV,0.9185823476496545,-9.102709248946382e-05,0.000437218019244484,0.03312421735107551,0.023380747989754536,0.06657644080500576,0.06657005070311299,-0.3264235596358518
460,RCL,1.6977068699163331,-0.001523614764612958,0.0009333404735068411,0.07071111286863181,-0.34082392144593465,0.1212709822681266,0.12116402451165079,-9.280903785940334
461,FTNT,1.2132575826437177,0.0010683057197621495,0.0005995274394384283,0.045420994418776575,0.35619509215858014,0.087262642301589,0.0873376373631163,12.273486601910061
462,UHS,1.120376184628081,-0.0004288637722792074,0.0005353977120155721,0.040562441165434844,-0.06405397632648879,0.08074236816089131,0.0807122619240773,-3.90326171760105
463,NWS,1.0050044879464632,-0.00021431220666822477,0.0004662944236097401,0.035327084331825305,-0.0069421443779097425,0.07264327505384173,0.07262823033693362,-1.7346894751009372
464,NWSA,0.9915334457451775,-0.0001914722022699162,0.00046225204244367425,0.03502082817021504,-0.0012657334064738457,0.07169760789131147,0.07168416654271213,-1.4822881827197139
465,NRG,0.8949993808038006,8.886715706873007e-05,0.0005121769301932296,0.03880320391927946,0.05691198988313584,0.06492091653242682,0.06492715500685303,1.2524747834655499
466,WHR,1.1716770257595162,-0.0003959267083129952,0.0005474139444200111,0.04147280687861719,-0.05491177268477365,0.08434368720831806,0.08431589315339447,-3.416033652796789
467,AOS,0.8284235595351958,-0.00018563943963744464,0.00041404997667212446,0.031368975700486815,-0.0030969500978892395,0.06024729387937076,0.06023426199070821,-1.798516696528431
468,HII,0.7925002643291447,-0.00017878747419925465,0.00045958764375892655,0.034818969790050364,-0.010417313997516331,0.05772547855590597,0.05771292767521718,-2.0786130137847305
469,ALLE,0.9801925192283741,-0.0001675985046418662,0.00036081721753646235,0.027335991225477974,0.01752523066143441,0.07090147484983188,0.07088970943480602,-0.6751055894873683
470,CZR,2.038042013295746,-0.00014113110035887517,0.0010618075179692167,0.08044394664015686,-0.10502559413792445,0.1451625093333614,0.14515260193011623,-2.9161224866563424
471,SEE,0.827200178201016,-7.039298919802685e-05,0.0005047099248856356,0.038237493688036535,0.012663746802502818,0.06016141250971133,0.06015647092186963,-0.8181200413465982
472,NLSN,1.0089075700620518,-0.0007902021955850409,0.0006361648884962455,0.04819669617937003,-0.16617402849807583,0.07291727141835605,0.07286179922422599,-7.487868192705755
473,AAL,1.3862766885349478,-0.0015235823921714111,0.0009336340512012266,0.0707333547043527,-0.342593659272601,0.09940858353515336,0.09930162805122292,-9.853732696124169
474,BWA,1.0643105800556916,-0.0005163201108714321,0.0005160234252426537,0.03909461948874097,-0.0833190740790749,0.07680656271990957,0.07677031704812638,-4.907641942390374
475,RHI,1.0457903734728333,0.00011560929629623673,0.0004623580390575904,0.03502885861434885,0.08297369036362223,0.07550644421779291,0.0755145599903929,2.4830211252029377
476,PNW,0.6609560605104434,-0.00023286791365393622,0.0003984796275362925,0.03018934538721963,-0.025074694128605968,0.04849107544783314,0.04847472812029463,-3.30739208173751
477,LNC,1.8583255659433866,-0.0010066182906903584,0.0006184381030739795,0.04685369139132932,-0.18152251695342292,0.13254641472922576,0.13247575012521928,-6.427419596742206
478,MHK,1.184176621741381,-0.0010717528519449218,0.0007099288462669727,0.053785151509036656,-0.23094294653136782,0.08522115884624495,0.08514592179603842,-8.80728510565852
479,NWL,1.084341794969901,-0.001021192400962848,0.0007171829572445939,0.05433473258331801,-0.22655733228593056,0.07821275400688707,0.07814106630033947,-8.792730995067494
480,FBHS,1.221618891621937,-0.0004170453006409342,0.0004529933067732856,0.03431937406895895,-0.043306253654022187,0.08784960619186,0.08782032961175501,-3.2144837324129902
481,ZION,1.0551735145390337,-0.00021790850796151207,0.0005416548040555659,0.04103648676190085,-0.015882437384981407,0.07616514072064018,0.07614984354338128,-1.927118901763427
482,TPR,1.5136767811911667,-0.0007723090144630153,0.0007343575038110835,0.055635899022792805,-0.16364979703305726,0.10835207003961993,0.1082978539468046,-5.89886676458522
483,XRAY,0.8198624639238478,-0.0007253517738000872,0.0005237154334887439,0.03967737624119604,-0.1449771984796755,0.05964630496745413,0.05959538527293336,-8.138840558252385
484,DVA,0.7628849760600381,5.1045215069237325e-06,0.0005362373098848065,0.04062605021420204,0.021900557085351213,0.05564648531941469,0.05564684365682448,-0.3674714953791026
485,FRT,0.9726911688942526,-0.0004387318904913272,0.0005178088344052838,0.039229884456241065,-0.07077196987104595,0.07037488005637654,0.07034408107766404,-4.4927054007661855
486,PNR,1.0593946991835717,-0.0002462421710046014,0.00038709688028194404,0.029326973349678882,-0.0012886838320386174,0.07646146788268675,0.07644418168228223,-1.5878027038357128
487,IVZ,1.48330541164035,-0.0009454152539354953,0.0005608517489333835,0.04249087278127915,-0.1685744658933468,0.10621999989715258,0.1061536317463263,-7.113678241230951
488,CDAY,1.353597663104624,0.00011969312041703098,0.0007219697396023888,0.052236294261810846,0.04802927215446329,0.09711451594994462,0.09712291840699791,0.6046249081337531
489,DXCM,1.0322710690763182,0.0008531819597141644,0.0008196627662492933,0.06209873891003391,0.20603547269500377,0.07455738904915755,0.07461728242272948,5.495328837626115
490,DXC,1.657606805305364,-0.0014265156078973598,0.0008210293420558495,0.06220227250666222,-0.30307572289859663,0.11845595773243658,0.11835581633676219,-9.148001100440846
491,WYNN,1.5295459325382093,-0.0010830131545366275,0.0007971725784947447,0.060394852439994366,-0.23527164789507093,0.10946608446418231,0.10939005694073384,-7.637360351650325
492,RL,1.1568454723465134,-0.0002056556217497316,0.0006252660774711442,0.047370987792767875,-0.02298610153123326,0.08330251215872525,0.08328807513407842,-1.962458155922709
493,BBWI,1.4146212397380722,-0.0003537617246681811,0.0009218637788387763,0.06984162325035435,-0.1148409073680845,0.10139837102961269,0.10137353695654097,-3.8456086914015812
494,VNO,1.056465771506358,-0.0010463563879760482,0.0005632743220881135,0.04267441013837349,-0.20547563003511704,0.07625585715974634,0.07618240294131041,-9.666681130251636
495,PENN,1.8369550766886849,-0.0003004222841875679,0.0011310545465962908,0.08569019342367915,-0.17950034151252414,0.1310462063835457,0.13102511673919573,-4.469877182967393
496,ALK,1.30981911104586,-0.0009782641269060698,0.0006837418522591985,0.05180119009138114,-0.20136212294622735,0.09404126159541938,0.09397258745371058,-7.76944881066446
497,PVH,1.563059808254373,-0.0011562182625407644,0.0007580111684557591,0.0574279320460282,-0.24027007264937983,0.11181875853945701,0.11173759201742664,-7.977081418299641
498,NCLH,1.846064081914704,-0.0019262456010689561,0.001089693367376647,0.08255661559736781,-0.435294513475868,0.13168565855041225,0.1315504361092172,-10.190206986221147
499,SP50,1.0,3.2187251995663413e-19,6.382638944129333e-21,4.835571965311822e-19,0.08489174824321322,0.07229196000000002,0.07229196000000002,4.17585390305873
